Ano,Municipio,TOTAL DE VITIMAS,IDADE,Total CVP,TOTAL DE ENVOLVIDOS,1º série_matrículas,2º série_matrículas,3º série_matrículas,4º série_matrículas,Anos finais_docentes,Anos finais_escolas,Anos iniciais_docentes,Anos iniciais_escolas,Creche_docentes,Creche_escolas,Creche_matrículas,Ensino fundamental_docentes,Ensino fundamental_escolas,Ensino fundamental_matrículas,Ensino infantil_docentes,Ensino infantil_escolas,Ensino infantil_matrículas,Ensino médio_docentes,Ensino médio_escolas,Ensino médio_matrículas,Estadual_docentes,Estadual_escolas,Estadual_matrículas,Federal_docentes,Federal_escolas,Federal_matrículas,Municipal_docentes,Municipal_escolas,Municipal_matrículas,Não seriada_matrículas,Privado_docentes,Privado_escolas,Privado_matrículas,Pré-escolar_docentes,Pré-escolar_escolas,Pré-escolar_matrículas,IDEB
2021,cedro,2,30.5,4,42,177.0,164.0,127.0,0.0,66.0,6.0,38.0,12.0,13.0,8.0,171.0,99.0,14.0,1711.0,28.0,12.0,495.0,24.0,2.0,468.0,11.0,1.0,86.57142857142857,0.0,0.0,0.0,22.0,7.0,162.45454545454547,0.0,9.5,2.0,25.545454545454547,15.0,11.0,324.0,4.8
2021,condado,8,23.75,97,103,340.0,328.0,237.0,0.0,74.0,5.0,70.0,12.0,11.0,10.0,237.0,139.0,13.0,3768.0,42.0,13.0,998.0,57.0,4.0,905.0,0.0,0.0,288.0,0.0,0.0,0.0,31.0,6.25,308.45454545454544,0.0,17.75,3.5,101.0,33.0,12.0,761.0,4.4
2021,correntes,3,33.0,11,55,184.0,143.0,148.0,0.0,47.0,2.0,57.0,22.0,14.0,19.0,267.0,104.0,23.0,2151.0,33.0,22.0,639.0,25.0,2.0,475.0,0.0,0.0,158.33333333333334,0.0,0.0,0.0,31.75,14.75,239.9090909090909,0.0,4.0,1.0,21.571428571428573,19.0,19.0,372.0,4.4
2021,cumaru,4,28.0,54,33,158.0,111.0,134.0,0.0,59.0,4.0,68.0,19.0,13.0,16.0,296.0,116.0,19.0,2031.0,30.0,19.0,589.0,19.0,1.0,403.0,0.0,0.0,134.33333333333334,0.0,0.0,0.0,29.0,11.5,210.1818181818182,0.0,11.0,2.75,28.0,18.0,18.0,293.0,4.7
2021,cupira,18,35.611111111111114,122,98,269.0,237.0,257.0,0.0,86.0,11.0,77.0,25.0,31.0,17.0,470.0,158.0,27.0,3583.0,67.0,28.0,1109.0,42.0,3.0,763.0,10.0,1.0,178.8,0.0,0.0,0.0,42.75,13.25,348.72727272727275,0.0,17.0,6.25,55.76923076923077,37.0,26.0,639.0,5.966666666666666
2021,dormentes,3,30.666666666666668,5,42,211.0,210.0,170.0,0.0,58.0,5.0,55.0,14.0,5.0,4.0,109.0,111.0,15.0,2430.0,24.0,14.0,526.0,32.0,2.0,591.0,0.0,0.0,197.0,0.0,0.0,0.0,31.75,8.5,259.3636363636364,0.0,3.3333333333333335,1.0,14.714285714285714,19.0,14.0,417.0,6.2
2021,escada,42,27.0,310,136,1018.0,773.0,643.0,0.0,224.0,18.0,244.0,57.0,59.0,38.0,598.0,437.0,63.0,8832.0,150.0,62.0,2055.0,127.0,7.0,2480.0,0.0,0.0,562.5,0.0,0.0,0.0,95.25,22.25,612.0909090909091,46.0,66.0,20.25,313.14285714285717,95.0,57.0,1457.0,4.8
2021,exu,4,45.25,12,189,567.0,503.0,337.0,0.0,170.0,10.0,114.0,35.0,29.0,9.0,203.0,270.0,39.0,5048.0,70.0,32.0,1003.0,72.0,4.0,1487.0,60.0,3.0,304.625,0.0,0.0,0.0,69.0,19.0,449.54545454545456,80.0,7.0,1.75,17.333333333333332,44.0,32.0,800.0,5.166666666666667
2021,feira nova,1,34.0,100,105,280.0,243.0,292.0,0.0,57.0,4.0,66.0,11.0,14.0,4.0,166.0,123.0,13.0,2854.0,40.0,12.0,675.0,40.0,2.0,925.0,0.0,0.0,231.25,0.0,0.0,0.0,33.5,5.25,275.09090909090907,110.0,10.666666666666666,3.0,71.85714285714286,26.0,11.0,509.0,5.2
2021,ferreiros,11,24.454545454545453,29,29,128.0,124.0,82.0,0.0,38.0,4.0,38.0,9.0,9.0,7.0,109.0,72.0,9.0,1452.0,22.0,7.0,366.0,17.0,1.0,334.0,0.0,0.0,111.33333333333333,0.0,0.0,0.0,16.25,4.0,131.63636363636363,0.0,9.0,2.75,37.0,13.0,7.0,257.0,4.8
2021,flores,4,38.25,20,72,305.0,247.0,248.0,0.0,93.0,8.0,55.0,21.0,10.0,21.0,181.0,144.0,24.0,2737.0,39.0,21.0,651.0,41.0,3.0,800.0,30.0,2.0,177.14285714285714,0.0,0.0,0.0,36.25,15.5,252.1818181818182,0.0,4.5,1.75,21.75,30.0,21.0,470.0,5.7
2021,floresta,7,39.0,41,165,556.0,493.0,457.0,76.0,155.0,15.0,114.0,44.0,95.0,12.0,655.0,262.0,46.0,4968.0,127.0,50.0,1415.0,117.0,8.0,1582.0,21.0,4.666666666666667,153.5,0.0,0.0,88.5,71.75,21.75,428.09090909090907,0.0,14.75,3.0,68.45454545454545,34.0,42.0,760.0,4.666666666666667
2021,gameleira,8,32.625,49,50,211.0,182.0,156.0,0.0,76.0,6.0,74.0,21.0,11.0,15.0,218.0,144.0,23.0,2963.0,41.0,19.0,799.0,27.0,2.0,577.0,2.0,1.0,85.14285714285714,0.0,0.0,0.0,36.75,12.75,271.8181818181818,28.0,11.75,2.25,68.45454545454545,32.0,19.0,581.0,4.3
2021,garanhuns,42,29.785714285714285,606,1032,2026.0,1820.0,1665.0,134.0,412.0,32.0,488.0,75.0,104.0,44.0,1276.0,867.0,84.0,21560.0,293.0,71.0,4786.0,317.0,19.0,5703.0,101.0,7.0,831.75,0.0,0.0,160.0,157.75,24.5,1458.7272727272727,58.0,129.75,29.25,622.0714285714286,207.0,71.0,3510.0,5.233333333333333
2021,goiana,36,29.416666666666668,352,402,1160.0,1056.0,910.0,0.0,254.0,24.0,329.0,51.0,116.0,46.0,1187.0,547.0,58.0,12128.0,250.0,55.0,3504.0,178.0,10.0,3126.0,35.0,2.0,500.0,0.0,0.0,0.0,118.5,25.5,946.9090909090909,0.0,84.5,17.0,345.85714285714283,142.0,51.0,2317.0,4.6000000000000005
2021,iati,5,31.6,11,45,227.0,180.0,178.0,0.0,65.0,5.0,67.0,12.0,10.0,3.0,118.0,122.0,13.0,2985.0,29.0,11.0,501.0,26.0,1.0,585.0,0.0,0.0,195.0,0.0,0.0,0.0,36.0,6.75,302.27272727272725,0.0,4.75,1.0,14.636363636363637,21.0,11.0,383.0,4.6
2021,ibimirim,9,37.111111111111114,11,111,356.0,324.0,277.0,0.0,115.0,14.0,91.0,22.0,9.0,14.0,214.0,199.0,26.0,4226.0,43.0,21.0,876.0,62.0,5.0,1057.0,30.666666666666668,5.333333333333333,187.92857142857142,0.0,0.0,0.0,37.75,13.0,302.45454545454544,100.0,4.666666666666667,1.0,20.1,34.0,21.0,662.0,5.0
2021,ibirajuba,3,37.0,40,21,94.0,84.0,75.0,0.0,27.0,2.0,29.0,10.0,6.0,3.0,144.0,56.0,10.0,920.0,14.0,10.0,284.0,13.0,1.0,253.0,0.0,0.0,84.33333333333333,0.0,0.0,0.0,17.5,6.25,109.45454545454545,0.0,0.0,0.0,0.0,8.0,10.0,140.0,5.1
2021,igarassu,49,29.571428571428573,775,467,1405.0,1311.0,1126.0,0.0,300.0,28.0,404.0,64.0,34.0,15.0,452.0,686.0,73.0,15884.0,170.0,62.0,3166.0,183.0,10.0,4175.0,63.0,4.0,690.125,0.0,0.0,0.0,130.0,23.75,1141.3636363636363,333.0,76.0,17.0,343.26666666666665,140.0,60.0,2714.0,4.8
2021,ipojuca,30,32.0,225,398,1487.0,1409.0,896.0,0.0,291.0,16.0,401.0,65.0,119.0,25.0,1666.0,681.0,72.0,16955.0,306.0,70.0,4739.0,180.0,10.0,3854.0,0.0,0.0,1170.6666666666667,0.0,0.0,54.0,211.0,34.5,1759.909090909091,62.0,42.0,8.75,171.26666666666668,194.0,67.0,3073.0,4.9
2021,ipubi,10,33.1,15,110,491.0,474.0,385.0,0.0,139.0,8.0,138.0,38.0,26.0,5.0,295.0,258.0,40.0,5287.0,67.0,38.0,1208.0,65.0,4.0,1397.0,14.0,1.0,224.0,0.0,0.0,0.0,71.75,20.0,521.8181818181819,47.0,13.0,1.75,32.72727272727273,41.0,37.0,913.0,4.933333333333334
2021,itapetim,1,58.0,15,82,157.0,127.0,123.0,0.0,66.0,5.0,61.0,14.0,18.0,12.0,239.0,118.0,14.0,1968.0,46.0,14.0,602.0,19.0,1.0,407.0,0.0,0.0,135.66666666666666,0.0,0.0,0.0,33.0,8.75,200.1818181818182,0.0,11.5,2.5,33.45454545454545,29.0,14.0,363.0,6.0
2021,itapissuma,8,28.875,65,103,324.0,306.0,303.0,0.0,75.0,7.0,79.0,15.0,15.0,8.0,233.0,153.0,19.0,3390.0,54.0,13.0,993.0,65.0,4.0,1020.0,20.0,2.0,155.0,0.0,0.0,0.0,34.75,6.25,308.90909090909093,87.0,14.25,3.75,58.84615384615385,41.0,12.0,760.0,5.0
2021,itaquitinga,16,34.875,23,54,203.0,180.0,160.0,0.0,54.0,5.0,62.0,14.0,11.0,5.0,141.0,109.0,16.0,2398.0,37.0,12.0,610.0,30.0,2.0,563.0,9.0,1.0,122.33333333333333,0.0,0.0,0.0,22.75,5.0,192.36363636363637,20.0,15.5,3.75,65.54545454545455,26.0,12.0,469.0,3.9
2021,jaqueira,4,39.5,13,14,142.0,109.0,101.0,24.0,42.0,1.0,40.0,19.0,13.0,16.0,223.0,77.0,20.0,1687.0,32.0,19.0,510.0,18.0,1.0,376.0,0.0,0.0,94.0,0.0,0.0,0.0,26.75,13.0,192.72727272727272,0.0,3.5,1.0,12.833333333333334,19.0,18.0,287.0,4.6
2021,joaquim nabuco,3,33.0,13,23,165.0,144.0,113.0,0.0,54.0,2.0,76.0,16.0,7.0,2.0,36.0,127.0,17.0,2309.0,27.0,17.0,393.0,20.0,1.0,422.0,0.0,0.0,140.66666666666666,0.0,0.0,0.0,39.333333333333336,9.333333333333334,224.0,0.0,10.25,2.0,42.0,22.0,16.0,357.0,4.5
2021,jucati,2,48.0,44,19,179.0,140.0,97.0,0.0,41.0,2.0,40.0,8.0,23.0,2.0,184.0,81.0,8.0,2014.0,40.0,9.0,512.0,21.0,1.0,416.0,0.0,0.0,138.66666666666666,0.0,0.0,0.0,28.25,4.0,221.8181818181818,0.0,3.3333333333333335,1.0,10.75,17.0,7.0,328.0,5.2
2021,jupi,5,29.6,105,39,183.0,196.0,150.0,0.0,65.0,2.0,67.0,8.0,46.0,8.0,446.0,127.0,8.0,2601.0,72.0,11.0,941.0,21.0,1.0,529.0,0.0,0.0,176.33333333333334,0.0,0.0,0.0,44.5,4.75,291.6363636363636,0.0,7.0,1.75,30.363636363636363,27.0,8.0,495.0,5.1
2021,jurema,6,27.666666666666668,39,57,141.0,152.0,159.0,0.0,39.0,2.0,58.0,10.0,17.0,5.0,244.0,96.0,10.0,2013.0,39.0,8.0,593.0,18.0,1.0,452.0,0.0,0.0,150.66666666666666,0.0,0.0,0.0,31.75,5.5,224.9090909090909,0.0,3.3333333333333335,1.0,18.857142857142858,22.0,8.0,349.0,5.4
2021,lagoa do carro,10,31.5,39,84,189.0,148.0,141.0,0.0,59.0,4.0,51.0,13.0,11.0,10.0,284.0,104.0,14.0,2287.0,35.0,12.0,727.0,16.0,1.0,478.0,0.0,0.0,159.33333333333334,0.0,0.0,0.0,29.25,7.75,232.0909090909091,0.0,8.5,1.75,41.90909090909091,26.0,11.0,443.0,4.7
2021,lagoa do ouro,1,43.0,9,32,176.0,125.0,108.0,0.0,46.0,3.0,43.0,13.0,16.0,8.0,232.0,89.0,13.0,2145.0,29.0,15.0,528.0,21.0,1.0,409.0,0.0,0.0,136.33333333333334,0.0,0.0,0.0,26.5,8.5,226.8181818181818,0.0,6.5,2.0,29.666666666666668,13.0,14.0,296.0,5.7
2021,lagoa dos gatos,9,31.77777777777778,26,45,141.0,112.0,105.0,0.0,48.0,3.0,57.0,26.0,6.0,21.0,140.0,102.0,26.0,1934.0,23.0,26.0,519.0,20.0,1.0,358.0,0.0,0.0,119.33333333333333,0.0,0.0,0.0,27.25,17.75,202.9090909090909,0.0,5.0,1.0,20.09090909090909,17.0,25.0,379.0,5.2
2021,lagoa grande,9,31.666666666666668,41,104,411.0,373.0,264.0,0.0,90.0,7.0,80.0,18.0,25.0,4.0,374.0,166.0,21.0,4057.0,56.0,18.0,1057.0,48.0,3.0,1146.0,34.0,2.0,244.375,0.0,0.0,0.0,38.0,7.75,347.0,98.0,11.25,3.0,44.36363636363637,31.0,16.0,683.0,5.2
2021,lajedo,10,33.4,286,156,479.0,476.0,450.0,0.0,174.0,17.0,178.0,38.0,74.0,32.0,886.0,341.0,38.0,6506.0,145.0,38.0,2068.0,84.0,5.0,1405.0,0.0,0.0,412.0,0.0,0.0,0.0,97.25,26.25,656.4545454545455,0.0,29.0,4.25,108.71428571428571,73.0,35.0,1182.0,4.5
2021,limoeiro,12,32.583333333333336,156,296,985.0,1004.0,1002.0,0.0,228.0,21.0,223.0,35.0,61.0,26.0,656.0,408.0,40.0,7724.0,142.0,34.0,1821.0,190.0,11.0,2991.0,54.0,3.0,485.7142857142857,0.0,0.0,0.0,74.5,15.0,485.1818181818182,0.0,68.75,13.0,271.35714285714283,88.0,33.0,1165.0,5.3999999999999995
2021,macaparana,8,25.0,27,78,318.0,322.0,257.0,0.0,95.0,9.0,74.0,19.0,34.0,22.0,515.0,163.0,22.0,3426.0,72.0,25.0,1179.0,56.0,4.0,919.0,11.5,1.5,152.77777777777777,0.0,0.0,0.0,44.0,14.5,328.90909090909093,22.0,11.25,3.5,48.27272727272727,39.0,25.0,664.0,5.166666666666666
2021,machados,3,42.0,33,51,149.0,163.0,138.0,0.0,49.0,5.0,44.0,12.0,7.0,11.0,149.0,84.0,13.0,1635.0,26.0,11.0,457.0,18.0,1.0,450.0,0.0,0.0,150.0,0.0,0.0,0.0,22.75,7.75,168.1818181818182,0.0,9.0,2.0,22.0,19.0,11.0,308.0,7.3
2021,manari,6,29.0,5,60,304.0,285.0,206.0,0.0,90.0,4.0,65.0,22.0,5.0,14.0,135.0,155.0,22.0,2952.0,26.0,22.0,569.0,28.0,1.0,886.0,0.0,0.0,221.5,0.0,0.0,0.0,45.25,15.5,320.09090909090907,91.0,0.0,0.0,0.0,21.0,22.0,434.0,4.0
2021,maraial,7,33.857142857142854,2,7,101.0,95.0,71.0,0.0,29.0,2.0,50.0,13.0,6.0,2.0,70.0,78.0,13.0,1456.0,15.0,13.0,281.0,14.0,1.0,267.0,0.0,0.0,89.0,0.0,0.0,0.0,23.5,7.5,157.9090909090909,0.0,0.0,0.0,0.0,9.0,13.0,211.0,4.5
2021,moreno,23,29.043478260869566,317,211,787.0,640.0,480.0,0.0,132.0,11.0,192.0,35.0,6.0,7.0,80.0,313.0,38.0,7099.0,87.0,36.0,1357.0,111.0,8.0,1907.0,0.0,0.0,582.3333333333334,0.0,0.0,0.0,68.25,13.0,561.5454545454545,0.0,35.25,9.25,174.21428571428572,81.0,36.0,1277.0,4.4
2021,olinda,123,30.43089430894309,3941,1933,4199.0,4093.0,3483.0,16.0,1068.0,95.0,1241.0,171.0,151.0,80.0,1723.0,2205.0,209.0,44255.0,551.0,146.0,7902.0,827.0,55.0,12110.0,436.0,30.0,2057.6666666666665,0.0,0.0,0.0,261.75,35.5,2229.181818181818,319.0,368.75,79.75,1516.2142857142858,436.0,145.0,6179.0,4.866666666666666
2021,ouricuri,14,30.214285714285715,86,263,791.0,687.0,672.0,82.0,231.0,24.0,238.0,54.0,16.0,9.0,359.0,435.0,61.0,10002.0,81.0,52.0,1866.0,155.0,6.0,2382.0,64.0,4.0,440.0,0.0,0.0,79.75,97.75,29.5,821.7272727272727,150.0,27.5,4.25,98.0,69.0,52.0,1507.0,4.566666666666666
2021,palmares,28,31.321428571428573,112,208,950.0,925.0,815.0,8.0,194.0,17.0,175.0,57.0,32.0,30.0,619.0,348.0,62.0,8301.0,80.0,59.0,1900.0,178.0,13.0,2698.0,0.0,0.0,593.0,0.0,0.0,0.0,62.75,30.0,618.6363636363636,0.0,53.5,10.5,265.85714285714283,54.0,58.0,1281.0,5.0
2021,panelas,11,45.09090909090909,101,45,383.0,385.0,373.0,0.0,86.0,5.0,97.0,36.0,23.0,28.0,466.0,176.0,36.0,3465.0,57.0,33.0,1179.0,47.0,2.0,1141.0,0.0,0.0,380.3333333333333,0.0,0.0,0.0,54.75,24.5,396.8181818181818,0.0,6.75,1.0,25.363636363636363,35.0,33.0,713.0,6.5
2021,paranatama,5,33.4,39,38,176.0,172.0,158.0,0.0,53.0,1.0,57.0,18.0,6.0,1.0,83.0,108.0,19.0,2193.0,21.0,15.0,452.0,24.0,1.0,506.0,0.0,0.0,168.66666666666666,0.0,0.0,0.0,32.75,8.5,240.45454545454547,0.0,0.0,0.0,0.0,15.0,14.0,369.0,5.6
2021,parnamirim,3,38.666666666666664,7,72,313.0,267.0,233.0,0.0,70.0,5.0,53.0,20.0,15.0,4.0,208.0,121.0,22.0,2929.0,43.0,20.0,706.0,39.0,2.0,857.0,13.0,1.0,156.14285714285714,0.0,0.0,0.0,37.0,11.25,300.72727272727275,44.0,3.0,1.0,13.0,28.0,20.0,498.0,5.3
2021,passira,4,49.25,51,109,347.0,447.0,374.0,0.0,107.0,5.0,75.0,18.0,15.0,10.0,262.0,176.0,19.0,3758.0,45.0,21.0,903.0,53.0,3.0,1221.0,14.0,1.0,198.28571428571428,0.0,0.0,0.0,49.5,11.0,367.72727272727275,53.0,8.0,2.0,64.14285714285714,31.0,18.0,641.0,5.4
2021,paudalho,30,32.266666666666666,347,253,722.0,732.0,601.0,0.0,209.0,13.0,234.0,38.0,20.0,11.0,249.0,428.0,42.0,8106.0,110.0,39.0,1610.0,120.0,7.0,2055.0,27.0,2.0,336.7142857142857,0.0,0.0,0.0,100.75,14.75,684.2727272727273,0.0,34.5,10.0,134.78571428571428,90.0,39.0,1361.0,4.633333333333333
2021,paulista,89,29.730337078651687,2337,2146,3517.0,3483.0,2989.0,0.0,796.0,78.0,1033.0,137.0,121.0,61.0,1619.0,1704.0,156.0,36517.0,414.0,126.0,6615.0,599.0,41.0,10206.0,112.0,7.5,1010.1538461538462,0.0,0.0,0.0,209.75,29.75,1750.2727272727273,217.0,306.0,66.5,1496.642857142857,312.0,124.0,4996.0,4.866666666666666
2021,pedra,3,39.0,25,69,229.0,207.0,183.0,0.0,86.0,9.0,78.0,24.0,14.0,23.0,306.0,162.0,27.0,3040.0,41.0,24.0,822.0,41.0,2.0,619.0,28.0,2.0,175.71428571428572,0.0,0.0,0.0,38.5,17.0,268.45454545454544,0.0,9.0,3.0,42.57142857142857,27.0,23.0,516.0,4.65
2021,pesqueira,31,32.193548387096776,234,171,900.0,827.0,692.0,0.0,335.0,31.0,303.0,85.0,99.0,51.0,1372.0,558.0,89.0,9446.0,212.0,89.0,3073.0,181.0,10.0,2700.0,73.66666666666667,26.333333333333332,408.0769230769231,0.0,0.0,281.0,129.25,35.75,692.8181818181819,281.0,39.0,8.0,143.71428571428572,125.0,87.0,1701.0,4.833333333333333
2021,petrolina,107,33.32710280373832,1443,2247,5922.0,5609.0,4614.0,123.0,1182.0,90.0,1153.0,140.0,614.0,167.0,9105.0,2251.0,176.0,59718.0,1123.0,223.0,20114.0,993.0,54.0,16672.0,274.0,15.5,2211.8333333333335,0.0,0.0,212.8,416.0,60.25,4311.181818181818,404.0,333.75,67.0,1533.9285714285713,527.0,143.0,11009.0,5.366666666666667
2021,pombos,10,30.6,95,88,275.0,235.0,165.0,0.0,106.0,4.0,74.0,31.0,15.0,34.0,259.0,176.0,33.0,3569.0,61.0,39.0,1020.0,23.0,1.0,675.0,0.0,0.0,225.0,0.0,0.0,0.0,47.25,20.5,332.27272727272725,0.0,13.75,8.666666666666666,133.42857142857142,48.0,39.0,761.0,4.9
2021,primavera,9,32.22222222222222,15,19,145.0,107.0,71.0,0.0,38.0,3.0,55.0,15.0,5.0,3.0,110.0,90.0,15.0,1676.0,20.0,15.0,375.0,20.0,1.0,323.0,0.0,0.0,107.66666666666667,0.0,0.0,0.0,20.75,6.0,153.27272727272728,0.0,8.25,2.75,45.625,16.0,14.0,265.0,4.5
2021,quixaba,1,58.0,1,24,200.0,201.0,218.0,0.0,58.0,4.0,38.0,8.0,6.0,2.0,104.0,94.0,9.0,2058.0,13.0,8.0,312.0,33.0,2.0,619.0,19.0,1.0,149.14285714285714,0.0,0.0,0.0,23.0,5.25,176.8181818181818,0.0,0.0,0.0,0.0,8.0,8.0,208.0,6.5
2021,recife,524,30.08206106870229,18709,9884,20017.0,20370.0,17633.0,318.0,3966.0,296.0,4722.0,596.0,1174.0,420.0,14253.0,8248.0,719.0,175876.0,2703.0,658.0,41608.0,3480.0,195.0,59761.0,451.0,29.0,5942.214285714285,86.0,2.0,370.125,903.25,131.5,7949.909090909091,1423.0,1688.5,324.25,6909.6,1767.0,600.0,27355.0,5.633333333333333
2021,riacho das almas,5,36.2,72,89,274.0,172.0,153.0,25.0,89.0,10.0,69.0,28.0,21.0,20.0,284.0,144.0,28.0,3044.0,50.0,27.0,856.0,25.0,1.0,624.0,0.0,0.0,156.0,0.0,0.0,0.0,42.25,17.25,300.3636363636364,0.0,14.75,4.0,54.18181818181818,37.0,27.0,572.0,4.6
2021,rio formoso,12,24.25,77,52,349.0,292.0,179.0,20.0,79.0,4.0,73.0,18.0,23.0,17.0,570.0,147.0,19.0,3448.0,51.0,19.0,1229.0,46.0,3.0,840.0,0.0,0.0,210.0,0.0,0.0,0.0,43.0,12.0,395.72727272727275,0.0,8.25,2.0,29.454545454545453,28.0,17.0,659.0,5.6
2021,salgadinho,1,34.0,3,23,80.0,83.0,58.0,0.0,35.0,1.0,26.0,11.0,2.0,1.0,30.0,61.0,11.0,843.0,14.0,7.0,186.0,15.0,1.0,264.0,0.0,0.0,66.0,0.0,0.0,0.0,18.75,5.0,93.54545454545455,43.0,0.0,0.0,0.0,12.0,7.0,156.0,5.8
2021,salgueiro,5,42.8,86,501,1023.0,1016.0,933.0,73.0,198.0,19.0,191.0,32.0,42.0,17.0,621.0,371.0,39.0,10015.0,118.0,29.0,2371.0,233.0,15.0,3101.0,39.0,6.666666666666667,393.92857142857144,0.0,0.0,76.25,66.25,11.5,697.7272727272727,56.0,35.5,7.25,142.28571428571428,83.0,27.0,1750.0,4.866666666666666
2021,santa cruz,1,35.0,8,58,196.0,135.0,124.0,0.0,57.0,5.0,53.0,10.0,18.0,8.0,185.0,105.0,11.0,1845.0,47.0,9.0,499.0,20.0,1.0,455.0,0.0,0.0,151.66666666666666,0.0,0.0,0.0,39.25,8.0,213.0909090909091,0.0,0.0,0.0,0.0,29.0,9.0,314.0,5.5
2021,santa cruz da baixa verde,3,43.0,10,63,128.0,130.0,183.0,0.0,36.0,4.0,34.0,8.0,11.0,7.0,212.0,69.0,9.0,1734.0,24.0,8.0,510.0,23.0,2.0,441.0,11.0,1.0,100.42857142857143,0.0,0.0,0.0,19.25,5.75,166.0909090909091,0.0,2.6666666666666665,1.0,22.142857142857142,13.0,8.0,298.0,5.666666666666667
2021,santa cruz do capibaribe,17,26.941176470588236,799,388,1540.0,1466.0,1228.0,14.0,295.0,26.0,327.0,36.0,101.0,22.0,1159.0,604.0,39.0,14707.0,202.0,29.0,3445.0,231.0,15.0,4248.0,41.0,3.0,518.375,0.0,0.0,0.0,117.25,11.25,1064.090909090909,0.0,86.75,15.0,467.7142857142857,113.0,24.0,2286.0,4.9
2021,santa maria da boa vista,18,32.333333333333336,49,196,798.0,648.0,511.0,53.0,266.0,23.0,138.0,45.0,35.0,8.0,376.0,365.0,51.0,7265.0,84.0,49.0,1674.0,130.0,5.0,2070.0,47.0,4.0,327.5,0.0,0.0,53.75,99.75,26.75,689.1818181818181,60.0,15.0,3.0,53.90909090909091,50.0,47.0,1298.0,4.466666666666666
2021,santa terezinha,3,23.333333333333332,17,42,181.0,140.0,180.0,0.0,53.0,4.0,45.0,9.0,7.0,7.0,130.0,85.0,9.0,1578.0,21.0,7.0,432.0,19.0,1.0,501.0,0.0,0.0,167.0,0.0,0.0,0.0,22.75,5.25,165.27272727272728,0.0,7.75,1.5,17.454545454545453,15.0,7.0,302.0,5.1
2021,serra talhada,17,41.411764705882355,99,566,1196.0,1138.0,986.0,0.0,302.0,26.0,288.0,64.0,101.0,15.0,878.0,558.0,72.0,12914.0,203.0,67.0,3136.0,245.0,15.0,3320.0,41.5,2.5,558.875,0.0,0.0,90.0,133.5,33.5,1053.0,0.0,49.75,8.0,217.57142857142858,105.0,66.0,2258.0,5.333333333333333
2021,serrita,1,63.0,12,78,203.0,191.0,175.0,0.0,75.0,5.0,63.0,17.0,25.0,2.0,406.0,138.0,18.0,2861.0,59.0,17.0,904.0,21.0,1.0,619.0,0.0,0.0,154.75,0.0,0.0,0.0,47.5,9.25,332.8181818181818,50.0,3.5,1.0,17.333333333333332,34.0,15.0,498.0,5.3
2021,surubim,13,30.846153846153847,166,337,873.0,831.0,640.0,0.0,189.0,15.0,210.0,46.0,74.0,10.0,482.0,393.0,48.0,8673.0,143.0,45.0,1904.0,143.0,9.0,2400.0,28.0,1.0,324.5,0.0,0.0,0.0,79.5,19.25,570.4545454545455,56.0,55.5,9.0,293.2857142857143,71.0,43.0,1422.0,5.433333333333333
2021,tabira,11,26.09090909090909,17,122,406.0,377.0,352.0,0.0,91.0,8.0,85.0,17.0,25.0,15.0,385.0,173.0,20.0,3877.0,57.0,18.0,1111.0,59.0,3.0,1135.0,36.0,2.0,245.28571428571428,0.0,0.0,0.0,45.25,12.25,361.0,0.0,7.75,1.75,39.54545454545455,38.0,18.0,726.0,6.0
2021,taquaritinga do norte,18,39.27777777777778,145,73,288.0,268.0,230.0,0.0,73.0,11.0,83.0,12.0,23.0,7.0,441.0,153.0,14.0,3607.0,57.0,13.0,1098.0,36.0,2.0,786.0,8.0,1.0,126.14285714285714,0.0,0.0,0.0,37.5,6.0,336.90909090909093,0.0,15.75,4.25,82.0,35.0,12.0,657.0,5.366666666666667
2021,terezinha,3,42.0,13,11,75.0,58.0,59.0,0.0,29.0,2.0,31.0,12.0,4.0,1.0,90.0,57.0,13.0,1174.0,10.0,13.0,246.0,11.0,1.0,192.0,8.0,1.0,73.5,0.0,0.0,0.0,15.5,6.5,131.8,0.0,0.0,0.0,0.0,6.0,12.0,156.0,4.8999999999999995
2021,terra nova,1,21.0,4,35,122.0,131.0,141.0,0.0,32.0,3.0,25.0,5.0,7.0,1.0,89.0,57.0,7.0,1302.0,19.0,5.0,332.0,16.0,1.0,394.0,0.0,0.0,131.33333333333334,0.0,0.0,0.0,19.0,3.25,148.54545454545453,0.0,0.0,0.0,0.0,12.0,4.0,243.0,5.3
2021,toritama,9,32.0,172,177,550.0,485.0,390.0,0.0,129.0,10.0,157.0,17.0,28.0,15.0,500.0,276.0,21.0,6867.0,77.0,17.0,1657.0,68.0,5.0,1425.0,0.0,0.0,420.3333333333333,0.0,0.0,0.0,62.0,8.5,627.5454545454545,0.0,29.75,6.25,127.5,53.0,17.0,1157.0,5.0
2021,trindade,5,29.4,61,185,425.0,363.0,289.0,0.0,119.0,9.0,135.0,24.0,16.0,10.0,321.0,231.0,26.0,5391.0,48.0,20.0,1232.0,56.0,2.0,1077.0,19.5,1.5,241.375,0.0,0.0,0.0,50.0,11.25,450.45454545454544,0.0,19.0,3.75,74.0,33.0,20.0,911.0,4.666666666666667
